0,1,2,3
2B',R,2B,2B'
2B',R,2B,2D'
2B',R,2D,U
2B',R,2D,F
2B',R,2D,R
2B',R,2D,L
2B',R,2D,B
2B',R,2D,D
2B',R,2D,U'
2B',R,2D,F'
2B',R,2D,R'
2B',R,2D,L'
2B',R,2D,B'
2B',R,2D,D'
2B',R,2D,2U
2B',R,2D,2F
2B',R,2D,2R
2B',R,2D,2L
2B',R,2D,2B
2B',R,2D,2D
2B',R,2D,2U'
2B',R,2D,2F'
2B',R,2D,2R'
2B',R,2D,2L'
2B',R,2D,2B'
2B',R,2D,2D'
2B',R,2U',U
2B',R,2U',F
2B',R,2U',R
2B',R,2U',L
2B',R,2U',B
2B',R,2U',D
2B',R,2U',U'
2B',R,2U',F'
2B',R,2U',R'
2B',R,2U',L'
2B',R,2U',B'
2B',R,2U',D'
2B',R,2U',2U
2B',R,2U',2F
2B',R,2U',2R
2B',R,2U',2L
2B',R,2U',2B
2B',R,2U',2D
2B',R,2U',2U'
2B',R,2U',2F'
2B',R,2U',2R'
2B',R,2U',2L'
2B',R,2U',2B'
2B',R,2U',2D'
2B',R,2F',U
2B',R,2F',F
2B',R,2F',R
2B',R,2F',L
2B',R,2F',B
2B',R,2F',D
2B',R,2F',U'
2B',R,2F',F'
2B',R,2F',R'
2B',R,2F',L'
2B',R,2F',B'
2B',R,2F',D'
2B',R,2F',2U
2B',R,2F',2F
2B',R,2F',2R
2B',R,2F',2L
2B',R,2F',2B
2B',R,2F',2D
2B',R,2F',2U'
2B',R,2F',2F'
2B',R,2F',2R'
2B',R,2F',2L'
2B',R,2F',2B'
2B',R,2F',2D'
2B',R,2R',U
2B',R,2R',F
2B',R,2R',R
2B',R,2R',L
2B',R,2R',B
2B',R,2R',D
2B',R,2R',U'
2B',R,2R',F'
2B',R,2R',R'
2B',R,2R',L'
2B',R,2R',B'
2B',R,2R',D'
2B',R,2R',2U
2B',R,2R',2F
2B',R,2R',2R
2B',R,2R',2L
2B',R,2R',2B
2B',R,2R',2D
2B',R,2R',2U'
2B',R,2R',2F'
2B',R,2R',2R'
2B',R,2R',2L'
2B',R,2R',2B'
2B',R,2R',2D'
2B',R,2L',U
2B',R,2L',F
2B',R,2L',R
2B',R,2L',L
2B',R,2L',B
2B',R,2L',D
2B',R,2L',U'
2B',R,2L',F'
2B',R,2L',R'
2B',R,2L',L'
2B',R,2L',B'
2B',R,2L',D'
2B',R,2L',2U
2B',R,2L',2F
2B',R,2L',2R
2B',R,2L',2L
2B',R,2L',2B
2B',R,2L',2D
2B',R,2L',2U'
2B',R,2L',2F'
2B',R,2L',2R'
2B',R,2L',2L'
2B',R,2L',2B'
2B',R,2L',2D'
2B',R,2B',U
2B',R,2B',F
2B',R,2B',R
2B',R,2B',L
2B',R,2B',B
2B',R,2B',D
2B',R,2B',U'
2B',R,2B',F'
2B',R,2B',R'
2B',R,2B',L'
2B',R,2B',B'
2B',R,2B',D'
2B',R,2B',2U
2B',R,2B',2F
2B',R,2B',2R
2B',R,2B',2L
2B',R,2B',2B
2B',R,2B',2D
2B',R,2B',2U'
2B',R,2B',2F'
2B',R,2B',2R'
2B',R,2B',2L'
2B',R,2B',2B'
2B',R,2B',2D'
2B',R,2D',U
2B',R,2D',F
2B',R,2D',R
2B',R,2D',L
2B',R,2D',B
2B',R,2D',D
2B',R,2D',U'
2B',R,2D',F'
2B',R,2D',R'
2B',R,2D',L'
2B',R,2D',B'
2B',R,2D',D'
2B',R,2D',2U
2B',R,2D',2F
2B',R,2D',2R
2B',R,2D',2L
2B',R,2D',2B
2B',R,2D',2D
2B',R,2D',2U'
2B',R,2D',2F'
2B',R,2D',2R'
2B',R,2D',2L'
2B',R,2D',2B'
2B',R,2D',2D'
2B',L,U,U
2B',L,U,F
2B',L,U,R
2B',L,U,L
2B',L,U,B
2B',L,U,D
2B',L,U,U'
2B',L,U,F'
2B',L,U,R'
2B',L,U,L'
2B',L,U,B'
2B',L,U,D'
2B',L,U,2U
2B',L,U,2F
2B',L,U,2R
2B',L,U,2L
2B',L,U,2B
2B',L,U,2D
2B',L,U,2U'
2B',L,U,2F'
2B',L,U,2R'
2B',L,U,2L'
2B',L,U,2B'
2B',L,U,2D'
2B',L,F,U
2B',L,F,F
2B',L,F,R
2B',L,F,L
2B',L,F,B
2B',L,F,D
2B',L,F,U'
2B',L,F,F'
2B',L,F,R'
2B',L,F,L'
2B',L,F,B'
2B',L,F,D'
2B',L,F,2U
2B',L,F,2F
2B',L,F,2R
2B',L,F,2L
2B',L,F,2B
2B',L,F,2D
2B',L,F,2U'
2B',L,F,2F'
2B',L,F,2R'
2B',L,F,2L'
2B',L,F,2B'
2B',L,F,2D'
2B',L,R,U
2B',L,R,F
2B',L,R,R
2B',L,R,L
2B',L,R,B
2B',L,R,D
2B',L,R,U'
2B',L,R,F'
2B',L,R,R'
2B',L,R,L'
2B',L,R,B'
2B',L,R,D'
2B',L,R,2U
2B',L,R,2F
2B',L,R,2R
2B',L,R,2L
2B',L,R,2B
2B',L,R,2D
2B',L,R,2U'
2B',L,R,2F'
2B',L,R,2R'
2B',L,R,2L'
2B',L,R,2B'
2B',L,R,2D'
2B',L,L,U
2B',L,L,F
2B',L,L,R
2B',L,L,L
2B',L,L,B
2B',L,L,D
2B',L,L,U'
2B',L,L,F'
2B',L,L,R'
2B',L,L,L'
2B',L,L,B'
2B',L,L,D'
2B',L,L,2U
2B',L,L,2F
2B',L,L,2R
2B',L,L,2L
2B',L,L,2B
2B',L,L,2D
2B',L,L,2U'
2B',L,L,2F'
2B',L,L,2R'
2B',L,L,2L'
2B',L,L,2B'
2B',L,L,2D'
2B',L,B,U
2B',L,B,F
2B',L,B,R
2B',L,B,L
2B',L,B,B
2B',L,B,D
2B',L,B,U'
2B',L,B,F'
2B',L,B,R'
2B',L,B,L'
2B',L,B,B'
2B',L,B,D'
2B',L,B,2U
2B',L,B,2F
2B',L,B,2R
2B',L,B,2L
2B',L,B,2B
2B',L,B,2D
2B',L,B,2U'
2B',L,B,2F'
2B',L,B,2R'
2B',L,B,2L'
2B',L,B,2B'
2B',L,B,2D'
2B',L,D,U
2B',L,D,F
2B',L,D,R
2B',L,D,L
2B',L,D,B
2B',L,D,D
2B',L,D,U'
2B',L,D,F'
2B',L,D,R'
2B',L,D,L'
2B',L,D,B'
2B',L,D,D'
2B',L,D,2U
2B',L,D,2F
2B',L,D,2R
2B',L,D,2L
2B',L,D,2B
2B',L,D,2D
2B',L,D,2U'
2B',L,D,2F'
2B',L,D,2R'
2B',L,D,2L'
2B',L,D,2B'
2B',L,D,2D'
2B',L,U',U
2B',L,U',F
2B',L,U',R
2B',L,U',L
2B',L,U',B
2B',L,U',D
2B',L,U',U'
2B',L,U',F'
2B',L,U',R'
2B',L,U',L'
2B',L,U',B'
2B',L,U',D'
2B',L,U',2U
2B',L,U',2F
2B',L,U',2R
2B',L,U',2L
2B',L,U',2B
2B',L,U',2D
2B',L,U',2U'
2B',L,U',2F'
2B',L,U',2R'
2B',L,U',2L'
2B',L,U',2B'
2B',L,U',2D'
2B',L,F',U
2B',L,F',F
2B',L,F',R
2B',L,F',L
2B',L,F',B
2B',L,F',D
2B',L,F',U'
2B',L,F',F'
2B',L,F',R'
2B',L,F',L'
2B',L,F',B'
2B',L,F',D'
2B',L,F',2U
2B',L,F',2F
2B',L,F',2R
2B',L,F',2L
2B',L,F',2B
2B',L,F',2D
2B',L,F',2U'
2B',L,F',2F'
2B',L,F',2R'
2B',L,F',2L'
2B',L,F',2B'
2B',L,F',2D'
2B',L,R',U
2B',L,R',F
2B',L,R',R
2B',L,R',L
2B',L,R',B
2B',L,R',D
2B',L,R',U'
2B',L,R',F'
2B',L,R',R'
2B',L,R',L'
2B',L,R',B'
2B',L,R',D'
2B',L,R',2U
2B',L,R',2F
2B',L,R',2R
2B',L,R',2L
2B',L,R',2B
2B',L,R',2D
2B',L,R',2U'
2B',L,R',2F'
2B',L,R',2R'
2B',L,R',2L'
2B',L,R',2B'
2B',L,R',2D'
2B',L,L',U
2B',L,L',F
2B',L,L',R
2B',L,L',L
2B',L,L',B
2B',L,L',D
2B',L,L',U'
2B',L,L',F'
2B',L,L',R'
2B',L,L',L'
2B',L,L',B'
2B',L,L',D'
2B',L,L',2U
2B',L,L',2F
2B',L,L',2R
2B',L,L',2L
2B',L,L',2B
2B',L,L',2D
2B',L,L',2U'
2B',L,L',2F'
2B',L,L',2R'
2B',L,L',2L'
2B',L,L',2B'
2B',L,L',2D'
2B',L,B',U
2B',L,B',F
2B',L,B',R
2B',L,B',L
2B',L,B',B
2B',L,B',D
2B',L,B',U'
2B',L,B',F'
2B',L,B',R'
2B',L,B',L'
2B',L,B',B'
2B',L,B',D'
2B',L,B',2U
2B',L,B',2F
2B',L,B',2R
2B',L,B',2L
2B',L,B',2B
2B',L,B',2D
2B',L,B',2U'
2B',L,B',2F'
2B',L,B',2R'
2B',L,B',2L'
2B',L,B',2B'
2B',L,B',2D'
2B',L,D',U
2B',L,D',F
2B',L,D',R
2B',L,D',L
2B',L,D',B
2B',L,D',D
2B',L,D',U'
2B',L,D',F'
2B',L,D',R'
2B',L,D',L'
2B',L,D',B'
2B',L,D',D'
2B',L,D',2U
2B',L,D',2F
2B',L,D',2R
2B',L,D',2L
2B',L,D',2B
2B',L,D',2D
2B',L,D',2U'
2B',L,D',2F'
2B',L,D',2R'
2B',L,D',2L'
2B',L,D',2B'
2B',L,D',2D'
2B',L,2U,U
2B',L,2U,F
2B',L,2U,R
2B',L,2U,L
2B',L,2U,B
2B',L,2U,D
2B',L,2U,U'
2B',L,2U,F'
2B',L,2U,R'
2B',L,2U,L'
2B',L,2U,B'
2B',L,2U,D'
2B',L,2U,2U
2B',L,2U,2F
2B',L,2U,2R
2B',L,2U,2L
2B',L,2U,2B
2B',L,2U,2D
2B',L,2U,2U'
2B',L,2U,2F'
2B',L,2U,2R'
2B',L,2U,2L'
2B',L,2U,2B'
2B',L,2U,2D'
2B',L,2F,U
2B',L,2F,F
2B',L,2F,R
2B',L,2F,L
2B',L,2F,B
2B',L,2F,D
2B',L,2F,U'
2B',L,2F,F'
2B',L,2F,R'
2B',L,2F,L'
2B',L,2F,B'
2B',L,2F,D'
2B',L,2F,2U
2B',L,2F,2F
2B',L,2F,2R
2B',L,2F,2L
2B',L,2F,2B
2B',L,2F,2D
2B',L,2F,2U'
2B',L,2F,2F'
2B',L,2F,2R'
2B',L,2F,2L'
2B',L,2F,2B'
2B',L,2F,2D'
2B',L,2R,U
2B',L,2R,F
2B',L,2R,R
2B',L,2R,L
2B',L,2R,B
2B',L,2R,D
2B',L,2R,U'
2B',L,2R,F'
2B',L,2R,R'
2B',L,2R,L'
2B',L,2R,B'
2B',L,2R,D'
2B',L,2R,2U
2B',L,2R,2F
2B',L,2R,2R
2B',L,2R,2L
2B',L,2R,2B
2B',L,2R,2D
2B',L,2R,2U'
2B',L,2R,2F'
2B',L,2R,2R'
2B',L,2R,2L'
2B',L,2R,2B'
2B',L,2R,2D'
2B',L,2L,U
2B',L,2L,F
2B',L,2L,R
2B',L,2L,L
2B',L,2L,B
2B',L,2L,D
2B',L,2L,U'
2B',L,2L,F'
2B',L,2L,R'
2B',L,2L,L'
2B',L,2L,B'
2B',L,2L,D'
2B',L,2L,2U
2B',L,2L,2F
2B',L,2L,2R
2B',L,2L,2L
2B',L,2L,2B
2B',L,2L,2D
2B',L,2L,2U'
2B',L,2L,2F'
2B',L,2L,2R'
2B',L,2L,2L'
2B',L,2L,2B'
2B',L,2L,2D'
2B',L,2B,U
2B',L,2B,F
2B',L,2B,R
2B',L,2B,L
2B',L,2B,B
2B',L,2B,D
2B',L,2B,U'
2B',L,2B,F'
2B',L,2B,R'
2B',L,2B,L'
2B',L,2B,B'
2B',L,2B,D'
2B',L,2B,2U
2B',L,2B,2F
2B',L,2B,2R
2B',L,2B,2L
2B',L,2B,2B
2B',L,2B,2D
2B',L,2B,2U'
2B',L,2B,2F'
2B',L,2B,2R'
2B',L,2B,2L'
2B',L,2B,2B'
2B',L,2B,2D'
2B',L,2D,U
2B',L,2D,F
2B',L,2D,R
2B',L,2D,L
2B',L,2D,B
2B',L,2D,D
2B',L,2D,U'
2B',L,2D,F'
2B',L,2D,R'
2B',L,2D,L'
2B',L,2D,B'
2B',L,2D,D'
2B',L,2D,2U
2B',L,2D,2F
2B',L,2D,2R
2B',L,2D,2L
2B',L,2D,2B
2B',L,2D,2D
2B',L,2D,2U'
2B',L,2D,2F'
2B',L,2D,2R'
2B',L,2D,2L'
2B',L,2D,2B'
2B',L,2D,2D'
2B',L,2U',U
2B',L,2U',F
2B',L,2U',R
2B',L,2U',L
2B',L,2U',B
2B',L,2U',D
2B',L,2U',U'
2B',L,2U',F'
2B',L,2U',R'
2B',L,2U',L'
2B',L,2U',B'
2B',L,2U',D'
2B',L,2U',2U
2B',L,2U',2F
2B',L,2U',2R
2B',L,2U',2L
2B',L,2U',2B
2B',L,2U',2D
2B',L,2U',2U'
2B',L,2U',2F'
2B',L,2U',2R'
2B',L,2U',2L'
2B',L,2U',2B'
2B',L,2U',2D'
2B',L,2F',U
2B',L,2F',F
2B',L,2F',R
2B',L,2F',L
2B',L,2F',B
2B',L,2F',D
2B',L,2F',U'
2B',L,2F',F'
2B',L,2F',R'
2B',L,2F',L'
2B',L,2F',B'
2B',L,2F',D'
2B',L,2F',2U
2B',L,2F',2F
2B',L,2F',2R
2B',L,2F',2L
2B',L,2F',2B
2B',L,2F',2D
2B',L,2F',2U'
2B',L,2F',2F'
2B',L,2F',2R'
2B',L,2F',2L'
2B',L,2F',2B'
2B',L,2F',2D'
2B',L,2R',U
2B',L,2R',F
2B',L,2R',R
2B',L,2R',L
2B',L,2R',B
2B',L,2R',D
2B',L,2R',U'
2B',L,2R',F'
2B',L,2R',R'
2B',L,2R',L'
2B',L,2R',B'
2B',L,2R',D'
2B',L,2R',2U
2B',L,2R',2F
2B',L,2R',2R
2B',L,2R',2L
2B',L,2R',2B
2B',L,2R',2D
2B',L,2R',2U'
2B',L,2R',2F'
2B',L,2R',2R'
2B',L,2R',2L'
2B',L,2R',2B'
2B',L,2R',2D'
2B',L,2L',U
2B',L,2L',F
2B',L,2L',R
2B',L,2L',L
2B',L,2L',B
2B',L,2L',D
2B',L,2L',U'
2B',L,2L',F'
2B',L,2L',R'
2B',L,2L',L'
2B',L,2L',B'
2B',L,2L',D'
2B',L,2L',2U
2B',L,2L',2F
2B',L,2L',2R
2B',L,2L',2L
2B',L,2L',2B
2B',L,2L',2D
2B',L,2L',2U'
2B',L,2L',2F'
2B',L,2L',2R'
2B',L,2L',2L'
2B',L,2L',2B'
2B',L,2L',2D'
2B',L,2B',U
2B',L,2B',F
2B',L,2B',R
2B',L,2B',L
2B',L,2B',B
2B',L,2B',D
2B',L,2B',U'
2B',L,2B',F'
2B',L,2B',R'
2B',L,2B',L'
2B',L,2B',B'
2B',L,2B',D'
2B',L,2B',2U
2B',L,2B',2F
2B',L,2B',2R
2B',L,2B',2L
2B',L,2B',2B
2B',L,2B',2D
2B',L,2B',2U'
2B',L,2B',2F'
2B',L,2B',2R'
2B',L,2B',2L'
2B',L,2B',2B'
2B',L,2B',2D'
2B',L,2D',U
2B',L,2D',F
2B',L,2D',R
2B',L,2D',L
2B',L,2D',B
2B',L,2D',D
2B',L,2D',U'
2B',L,2D',F'
2B',L,2D',R'
2B',L,2D',L'
2B',L,2D',B'
2B',L,2D',D'
2B',L,2D',2U
2B',L,2D',2F
2B',L,2D',2R
2B',L,2D',2L
2B',L,2D',2B
2B',L,2D',2D
2B',L,2D',2U'
2B',L,2D',2F'
2B',L,2D',2R'
2B',L,2D',2L'
2B',L,2D',2B'
2B',L,2D',2D'
2B',B,U,U
2B',B,U,F
2B',B,U,R
2B',B,U,L
2B',B,U,B
2B',B,U,D
2B',B,U,U'
2B',B,U,F'
2B',B,U,R'
2B',B,U,L'
2B',B,U,B'
2B',B,U,D'
2B',B,U,2U
2B',B,U,2F
2B',B,U,2R
2B',B,U,2L
2B',B,U,2B
2B',B,U,2D
2B',B,U,2U'
2B',B,U,2F'
2B',B,U,2R'
2B',B,U,2L'
2B',B,U,2B'
2B',B,U,2D'
2B',B,F,U
2B',B,F,F
2B',B,F,R
2B',B,F,L
2B',B,F,B
2B',B,F,D
2B',B,F,U'
2B',B,F,F'
2B',B,F,R'
2B',B,F,L'
2B',B,F,B'
2B',B,F,D'
2B',B,F,2U
2B',B,F,2F
2B',B,F,2R
2B',B,F,2L
2B',B,F,2B
2B',B,F,2D
2B',B,F,2U'
2B',B,F,2F'
2B',B,F,2R'
2B',B,F,2L'
2B',B,F,2B'
2B',B,F,2D'
2B',B,R,U
2B',B,R,F
2B',B,R,R
2B',B,R,L
2B',B,R,B
2B',B,R,D
2B',B,R,U'
2B',B,R,F'
2B',B,R,R'
2B',B,R,L'
2B',B,R,B'
2B',B,R,D'
2B',B,R,2U
2B',B,R,2F
2B',B,R,2R
2B',B,R,2L
2B',B,R,2B
2B',B,R,2D
2B',B,R,2U'
2B',B,R,2F'
2B',B,R,2R'
2B',B,R,2L'
2B',B,R,2B'
2B',B,R,2D'
2B',B,L,U
2B',B,L,F
2B',B,L,R
2B',B,L,L
2B',B,L,B
2B',B,L,D
2B',B,L,U'
2B',B,L,F'
2B',B,L,R'
2B',B,L,L'
2B',B,L,B'
2B',B,L,D'
2B',B,L,2U
2B',B,L,2F
2B',B,L,2R
2B',B,L,2L
2B',B,L,2B
2B',B,L,2D
2B',B,L,2U'
2B',B,L,2F'
2B',B,L,2R'
2B',B,L,2L'
2B',B,L,2B'
2B',B,L,2D'
2B',B,B,U
2B',B,B,F
2B',B,B,R
2B',B,B,L
2B',B,B,B
2B',B,B,D
2B',B,B,U'
2B',B,B,F'
2B',B,B,R'
2B',B,B,L'
2B',B,B,B'
2B',B,B,D'
2B',B,B,2U
2B',B,B,2F
2B',B,B,2R
2B',B,B,2L
2B',B,B,2B
2B',B,B,2D
2B',B,B,2U'
2B',B,B,2F'
2B',B,B,2R'
2B',B,B,2L'
2B',B,B,2B'
2B',B,B,2D'
2B',B,D,U
2B',B,D,F
2B',B,D,R
2B',B,D,L
2B',B,D,B
2B',B,D,D
2B',B,D,U'
2B',B,D,F'
2B',B,D,R'
2B',B,D,L'
2B',B,D,B'
2B',B,D,D'
2B',B,D,2U
2B',B,D,2F
2B',B,D,2R
2B',B,D,2L
2B',B,D,2B
2B',B,D,2D
2B',B,D,2U'
2B',B,D,2F'
2B',B,D,2R'
2B',B,D,2L'
2B',B,D,2B'
2B',B,D,2D'
2B',B,U',U
2B',B,U',F
2B',B,U',R
2B',B,U',L
2B',B,U',B
2B',B,U',D
2B',B,U',U'
2B',B,U',F'
2B',B,U',R'
2B',B,U',L'
2B',B,U',B'
2B',B,U',D'
2B',B,U',2U
2B',B,U',2F
2B',B,U',2R
2B',B,U',2L
2B',B,U',2B
2B',B,U',2D
2B',B,U',2U'
2B',B,U',2F'
2B',B,U',2R'
2B',B,U',2L'
2B',B,U',2B'
2B',B,U',2D'
2B',B,F',U
2B',B,F',F
2B',B,F',R
2B',B,F',L
2B',B,F',B
2B',B,F',D
2B',B,F',U'
2B',B,F',F'
2B',B,F',R'
2B',B,F',L'
2B',B,F',B'
2B',B,F',D'
2B',B,F',2U
2B',B,F',2F
2B',B,F',2R
2B',B,F',2L
2B',B,F',2B
2B',B,F',2D
2B',B,F',2U'
2B',B,F',2F'
2B',B,F',2R'
2B',B,F',2L'
2B',B,F',2B'
2B',B,F',2D'
2B',B,R',U
2B',B,R',F
2B',B,R',R
2B',B,R',L
2B',B,R',B
2B',B,R',D
2B',B,R',U'
2B',B,R',F'
2B',B,R',R'
2B',B,R',L'
2B',B,R',B'
2B',B,R',D'
2B',B,R',2U
2B',B,R',2F
2B',B,R',2R
2B',B,R',2L
2B',B,R',2B
2B',B,R',2D
2B',B,R',2U'
2B',B,R',2F'
2B',B,R',2R'
2B',B,R',2L'
2B',B,R',2B'
2B',B,R',2D'
2B',B,L',U
2B',B,L',F
2B',B,L',R
2B',B,L',L
2B',B,L',B
2B',B,L',D
2B',B,L',U'
2B',B,L',F'
2B',B,L',R'
2B',B,L',L'
2B',B,L',B'
2B',B,L',D'
2B',B,L',2U
2B',B,L',2F
2B',B,L',2R
2B',B,L',2L
2B',B,L',2B
2B',B,L',2D
2B',B,L',2U'
2B',B,L',2F'
2B',B,L',2R'
2B',B,L',2L'
2B',B,L',2B'
2B',B,L',2D'
2B',B,B',U
2B',B,B',F
2B',B,B',R
2B',B,B',L
2B',B,B',B
2B',B,B',D
2B',B,B',U'
2B',B,B',F'
2B',B,B',R'
2B',B,B',L'
2B',B,B',B'
2B',B,B',D'
2B',B,B',2U
2B',B,B',2F
2B',B,B',2R
2B',B,B',2L
2B',B,B',2B
2B',B,B',2D
2B',B,B',2U'
2B',B,B',2F'
2B',B,B',2R'
2B',B,B',2L'
2B',B,B',2B'
2B',B,B',2D'
2B',B,D',U
2B',B,D',F
2B',B,D',R
2B',B,D',L
2B',B,D',B
2B',B,D',D
2B',B,D',U'
2B',B,D',F'
2B',B,D',R'
2B',B,D',L'
2B',B,D',B'
2B',B,D',D'
2B',B,D',2U
2B',B,D',2F
2B',B,D',2R
2B',B,D',2L
2B',B,D',2B
2B',B,D',2D
2B',B,D',2U'
2B',B,D',2F'
2B',B,D',2R'
2B',B,D',2L'
2B',B,D',2B'
2B',B,D',2D'
2B',B,2U,U
2B',B,2U,F
2B',B,2U,R
2B',B,2U,L
2B',B,2U,B
2B',B,2U,D
2B',B,2U,U'
2B',B,2U,F'
2B',B,2U,R'
2B',B,2U,L'
2B',B,2U,B'
2B',B,2U,D'
2B',B,2U,2U
2B',B,2U,2F
2B',B,2U,2R
2B',B,2U,2L
2B',B,2U,2B
2B',B,2U,2D
2B',B,2U,2U'
2B',B,2U,2F'
2B',B,2U,2R'
2B',B,2U,2L'
2B',B,2U,2B'
2B',B,2U,2D'
2B',B,2F,U
2B',B,2F,F
2B',B,2F,R
2B',B,2F,L
2B',B,2F,B
2B',B,2F,D
2B',B,2F,U'
2B',B,2F,F'
2B',B,2F,R'
2B',B,2F,L'
2B',B,2F,B'
2B',B,2F,D'
2B',B,2F,2U
2B',B,2F,2F
2B',B,2F,2R
2B',B,2F,2L
2B',B,2F,2B
2B',B,2F,2D
2B',B,2F,2U'
2B',B,2F,2F'
2B',B,2F,2R'
2B',B,2F,2L'
2B',B,2F,2B'
2B',B,2F,2D'
2B',B,2R,U
2B',B,2R,F
2B',B,2R,R
2B',B,2R,L
2B',B,2R,B
2B',B,2R,D
2B',B,2R,U'
2B',B,2R,F'
2B',B,2R,R'
2B',B,2R,L'
2B',B,2R,B'
2B',B,2R,D'
2B',B,2R,2U
2B',B,2R,2F
2B',B,2R,2R
2B',B,2R,2L
2B',B,2R,2B
2B',B,2R,2D
2B',B,2R,2U'
2B',B,2R,2F'
2B',B,2R,2R'
2B',B,2R,2L'
2B',B,2R,2B'
2B',B,2R,2D'
2B',B,2L,U
2B',B,2L,F
2B',B,2L,R
2B',B,2L,L
2B',B,2L,B
2B',B,2L,D
2B',B,2L,U'
2B',B,2L,F'
2B',B,2L,R'
2B',B,2L,L'
2B',B,2L,B'
2B',B,2L,D'
2B',B,2L,2U
2B',B,2L,2F
2B',B,2L,2R
2B',B,2L,2L
2B',B,2L,2B
2B',B,2L,2D
2B',B,2L,2U'
2B',B,2L,2F'
2B',B,2L,2R'
2B',B,2L,2L'
2B',B,2L,2B'
2B',B,2L,2D'
2B',B,2B,U
2B',B,2B,F
2B',B,2B,R
2B',B,2B,L
2B',B,2B,B
2B',B,2B,D
2B',B,2B,U'
2B',B,2B,F'
2B',B,2B,R'
2B',B,2B,L'
2B',B,2B,B'
2B',B,2B,D'
2B',B,2B,2U
2B',B,2B,2F
2B',B,2B,2R
2B',B,2B,2L
2B',B,2B,2B
2B',B,2B,2D
2B',B,2B,2U'
2B',B,2B,2F'
2B',B,2B,2R'
2B',B,2B,2L'
2B',B,2B,2B'
2B',B,2B,2D'
2B',B,2D,U
2B',B,2D,F
2B',B,2D,R
2B',B,2D,L
2B',B,2D,B
2B',B,2D,D
2B',B,2D,U'
2B',B,2D,F'
2B',B,2D,R'
2B',B,2D,L'
2B',B,2D,B'
2B',B,2D,D'
2B',B,2D,2U
2B',B,2D,2F
2B',B,2D,2R
2B',B,2D,2L
2B',B,2D,2B
2B',B,2D,2D
2B',B,2D,2U'
2B',B,2D,2F'
2B',B,2D,2R'
2B',B,2D,2L'
2B',B,2D,2B'
2B',B,2D,2D'
2B',B,2U',U
2B',B,2U',F
2B',B,2U',R
2B',B,2U',L
2B',B,2U',B
2B',B,2U',D
2B',B,2U',U'
2B',B,2U',F'
2B',B,2U',R'
2B',B,2U',L'
2B',B,2U',B'
2B',B,2U',D'
2B',B,2U',2U
2B',B,2U',2F
2B',B,2U',2R
2B',B,2U',2L
2B',B,2U',2B
2B',B,2U',2D
2B',B,2U',2U'
2B',B,2U',2F'
2B',B,2U',2R'
2B',B,2U',2L'
2B',B,2U',2B'
2B',B,2U',2D'
2B',B,2F',U
2B',B,2F',F
2B',B,2F',R
2B',B,2F',L
2B',B,2F',B
2B',B,2F',D
2B',B,2F',U'
2B',B,2F',F'
2B',B,2F',R'
2B',B,2F',L'
2B',B,2F',B'
2B',B,2F',D'
2B',B,2F',2U
2B',B,2F',2F
2B',B,2F',2R
2B',B,2F',2L
2B',B,2F',2B
2B',B,2F',2D
2B',B,2F',2U'
2B',B,2F',2F'
2B',B,2F',2R'
2B',B,2F',2L'
2B',B,2F',2B'
2B',B,2F',2D'
2B',B,2R',U
2B',B,2R',F
2B',B,2R',R
2B',B,2R',L
2B',B,2R',B
2B',B,2R',D
2B',B,2R',U'
2B',B,2R',F'
2B',B,2R',R'
2B',B,2R',L'
2B',B,2R',B'
2B',B,2R',D'
2B',B,2R',2U
2B',B,2R',2F
2B',B,2R',2R
2B',B,2R',2L
2B',B,2R',2B
2B',B,2R',2D
2B',B,2R',2U'
2B',B,2R',2F'
2B',B,2R',2R'
2B',B,2R',2L'
2B',B,2R',2B'
2B',B,2R',2D'
2B',B,2L',U
2B',B,2L',F
2B',B,2L',R
2B',B,2L',L
2B',B,2L',B
2B',B,2L',D
2B',B,2L',U'
2B',B,2L',F'
2B',B,2L',R'
2B',B,2L',L'
2B',B,2L',B'
2B',B,2L',D'
2B',B,2L',2U
2B',B,2L',2F
2B',B,2L',2R
2B',B,2L',2L
2B',B,2L',2B
2B',B,2L',2D
2B',B,2L',2U'
2B',B,2L',2F'
2B',B,2L',2R'
2B',B,2L',2L'
2B',B,2L',2B'
2B',B,2L',2D'
2B',B,2B',U
2B',B,2B',F
2B',B,2B',R
2B',B,2B',L
2B',B,2B',B
2B',B,2B',D
2B',B,2B',U'
2B',B,2B',F'
2B',B,2B',R'
2B',B,2B',L'
2B',B,2B',B'
2B',B,2B',D'
2B',B,2B',2U
2B',B,2B',2F
2B',B,2B',2R
2B',B,2B',2L
2B',B,2B',2B
2B',B,2B',2D
2B',B,2B',2U'
2B',B,2B',2F'
2B',B,2B',2R'
2B',B,2B',2L'
2B',B,2B',2B'
2B',B,2B',2D'
2B',B,2D',U
2B',B,2D',F
2B',B,2D',R
2B',B,2D',L
2B',B,2D',B
2B',B,2D',D
2B',B,2D',U'
2B',B,2D',F'
2B',B,2D',R'
2B',B,2D',L'
2B',B,2D',B'
2B',B,2D',D'
2B',B,2D',2U
2B',B,2D',2F
2B',B,2D',2R
2B',B,2D',2L
2B',B,2D',2B
2B',B,2D',2D
2B',B,2D',2U'
2B',B,2D',2F'
2B',B,2D',2R'
2B',B,2D',2L'
2B',B,2D',2B'
2B',B,2D',2D'
2B',D,U,U
2B',D,U,F
